﻿Kód;Název ulice;Kód Obce;Název Obce;Kód Okresu;Název Okresu
35254;Za školou;582786;Brno;3702;Brno-město
35262;Za vodojemem;582786;Brno;3702;Brno-město
35271;Zachova;582786;Brno;3702;Brno-město
35289;Zadní;582786;Brno;3702;Brno-město
35297;Zahradnická;582786;Brno;3702;Brno-město
35301;Zahradní;582786;Brno;3702;Brno-město
35319;Zahradníkova;582786;Brno;3702;Brno-město
35327;Zahrádky;582786;Brno;3702;Brno-město
35335;Zaječí hora;582786;Brno;3702;Brno-město
35343;Zapletalova;582786;Brno;3702;Brno-město
35351;Zatloukalova;582786;Brno;3702;Brno-město
35360;Zavřená;582786;Brno;3702;Brno-město
35378;Zábranského;582786;Brno;3702;Brno-město
35386;Záhřebská;582786;Brno;3702;Brno-město
35394;Záhumenice;582786;Brno;3702;Brno-město
35408;Záhumní;582786;Brno;3702;Brno-město
35416;Zájezdní;582786;Brno;3702;Brno-město
35424;Zákoutí;582786;Brno;3702;Brno-město
35432;Záleského;582786;Brno;3702;Brno-město
35441;Zámecká;582786;Brno;3702;Brno-město
35459;Zámečnická;582786;Brno;3702;Brno-město
35467;Západní;582786;Brno;3702;Brno-město
35475;Okrouhlá;582786;Brno;3702;Brno-město
35483;Zátiší;582786;Brno;3702;Brno-město
35491;Závětří;582786;Brno;3702;Brno-město
35505;Závist;582786;Brno;3702;Brno-město
35513;Závodní;582786;Brno;3702;Brno-město
35521;Závodského;582786;Brno;3702;Brno-město
35530;Zázmolí;582786;Brno;3702;Brno-město
35548;Zborovská;582786;Brno;3702;Brno-město
35556;Zdráhalova;582786;Brno;3702;Brno-město
35564;Zedníkova;582786;Brno;3702;Brno-město
35572;Zeiberlichova;582786;Brno;3702;Brno-město
35581;Zeleného;582786;Brno;3702;Brno-město
35599;Zelná;582786;Brno;3702;Brno-město
35602;Zelný trh;582786;Brno;3702;Brno-město
35611;Zemanova;582786;Brno;3702;Brno-město
35629;Zemědělská;582786;Brno;3702;Brno-město
35637;Zemkova;582786;Brno;3702;Brno-město
35645;Zengrova;582786;Brno;3702;Brno-město
35653;Zeyerova;582786;Brno;3702;Brno-město
35661;Zezulova;582786;Brno;3702;Brno-město
35670;Zikova;582786;Brno;3702;Brno-město
35688;Zimní;582786;Brno;3702;Brno-město
35696;Zkratka;582786;Brno;3702;Brno-město
35700;Zlatníky;582786;Brno;3702;Brno-město
35718;Zlámanky;582786;Brno;3702;Brno-město
35726;Zoubkova;582786;Brno;3702;Brno-město
35734;Ztracená;582786;Brno;3702;Brno-město
35742;Zubatého;582786;Brno;3702;Brno-město
35751;Zvěřinova;582786;Brno;3702;Brno-město
35769;Zvonařka;582786;Brno;3702;Brno-město
35777;Zvonková;582786;Brno;3702;Brno-město
35785;Žampachova;582786;Brno;3702;Brno-město
35793;Žebětínek;582786;Brno;3702;Brno-město
35807;Žebětínská;582786;Brno;3702;Brno-město
35815;Železničářská;582786;Brno;3702;Brno-město
35823;Železniční;582786;Brno;3702;Brno-město
35831;Žerotínovo náměstí;582786;Brno;3702;Brno-město
35840;Žilkova;582786;Brno;3702;Brno-město
35858;Žitná;582786;Brno;3702;Brno-město
35866;Živného;582786;Brno;3702;Brno-město
35874;Životského;582786;Brno;3702;Brno-město
35882;Žižkova;582786;Brno;3702;Brno-město
35891;Žlíbek;582786;Brno;3702;Brno-město
35904;Žlutý kopec;582786;Brno;3702;Brno-město
35912;Barvířská;582786;Brno;3702;Brno-město
35921;Bauerova;582786;Brno;3702;Brno-město
35939;Bezejmenná;582786;Brno;3702;Brno-město
35947;Bidláky;582786;Brno;3702;Brno-město
35955;Bítešská;582786;Brno;3702;Brno-město
35963;Bochořákova;582786;Brno;3702;Brno-město
35971;U Červeného mlýna;582786;Brno;3702;Brno-město
35980;Brandlova;582786;Brno;3702;Brno-město
35998;Cihelní;582786;Brno;3702;Brno-město
36005;Černovické nábřeží;582786;Brno;3702;Brno-město
36013;U Kněží hory;582786;Brno;3702;Brno-město
36021;Denisovy sady;582786;Brno;3702;Brno-město
36030;Dlouhá;582786;Brno;3702;Brno-město
36048;Drážní;582786;Brno;3702;Brno-město
36056;U splavu;582786;Brno;3702;Brno-město
36064;Dusíkova;582786;Brno;3702;Brno-město
36081;Habří;582786;Brno;3702;Brno-město
36099;Hájecká;582786;Brno;3702;Brno-město
36102;Heršpická;582786;Brno;3702;Brno-město
36111;Hořejší;582786;Brno;3702;Brno-město
36129;Hostislavova;582786;Brno;3702;Brno-město
36137;Hradilova;582786;Brno;3702;Brno-město
36145;Hrázní;582786;Brno;3702;Brno-město
36153;Jedovnická;582786;Brno;3702;Brno-město
36161;Joukalova;582786;Brno;3702;Brno-město
36170;K lesu;582786;Brno;3702;Brno-město
36188;Vaňkovo náměstí;582786;Brno;3702;Brno-město
36196;K Západi;582786;Brno;3702;Brno-město
36200;Kamechy;582786;Brno;3702;Brno-město
36218;Kamenice;582786;Brno;3702;Brno-město
36234;Koperníkova;582786;Brno;3702;Brno-město
36242;Ve vilkách;582786;Brno;3702;Brno-město
36251;Kubešova;582786;Brno;3702;Brno-město
36269;Vrbová;582786;Brno;3702;Brno-město
36277;Lučiny;582786;Brno;3702;Brno-město
36285;Mariánské údolí;582786;Brno;3702;Brno-město
36293;Mečířova;582786;Brno;3702;Brno-město
36307;Vrbovecká;582786;Brno;3702;Brno-město
36315;Milénova;582786;Brno;3702;Brno-město
36323;Na Jurance;582786;Brno;3702;Brno-město
36331;V luzích;582786;Brno;3702;Brno-město
36340;Wágnerova;582786;Brno;3702;Brno-město
36358;Na kopcích;582786;Brno;3702;Brno-město
36366;Na pískové cestě;582786;Brno;3702;Brno-město
36374;Nad dědinou;582786;Brno;3702;Brno-město
36382;Nad nádražím;582786;Brno;3702;Brno-město
36391;Nad Pisárkami;582786;Brno;3702;Brno-město
36404;Narcisová;582786;Brno;3702;Brno-město
36412;Wainerovo náměstí;582786;Brno;3702;Brno-město
36421;Násepní;582786;Brno;3702;Brno-město
36439;V Nové čtvrti;582786;Brno;3702;Brno-město
36447;Novolíšeňská;582786;Brno;3702;Brno-město
36455;Oblouková;582786;Brno;3702;Brno-město
36463;Obvodová;582786;Brno;3702;Brno-město
36471;Odbojářská;582786;Brno;3702;Brno-město
36480;Olšová;582786;Brno;3702;Brno-město
36498;Ostravská;582786;Brno;3702;Brno-město
36501;Ostružinová;582786;Brno;3702;Brno-město
36510;Panenská;582786;Brno;3702;Brno-město
36528;Pařezí;582786;Brno;3702;Brno-město
36536;Páteřní;582786;Brno;3702;Brno-město
36544;Peroutková;582786;Brno;3702;Brno-město
36552;Petra Křivky;582786;Brno;3702;Brno-město
36561;Petrská;582786;Brno;3702;Brno-město
36579;Pivovarská;582786;Brno;3702;Brno-město
36587;Plachty;582786;Brno;3702;Brno-město
36595;Plevova;582786;Brno;3702;Brno-město
36609;Plynárenská;582786;Brno;3702;Brno-město
36617;Pod cestou;582786;Brno;3702;Brno-město
36625;Pod hájkem;582786;Brno;3702;Brno-město
36633;Pod Hády;582786;Brno;3702;Brno-město
36641;Pod Komorou;582786;Brno;3702;Brno-město
36650;Pod sídlištěm;582786;Brno;3702;Brno-město
36668;Podbabská;582786;Brno;3702;Brno-město
36676;Podlesná;582786;Brno;3702;Brno-město
36684;Pohořelec;582786;Brno;3702;Brno-město
36692;Porážka;582786;Brno;3702;Brno-město
36706;Resslova;582786;Brno;3702;Brno-město
36714;Rosická;582786;Brno;3702;Brno-město
36722;Roviny;582786;Brno;3702;Brno-město
36731;Rozmarýnová;582786;Brno;3702;Brno-město
36749;Rybízová;582786;Brno;3702;Brno-město
36757;Řadová;582786;Brno;3702;Brno-město
36765;Říčky;582786;Brno;3702;Brno-město
36773;Sedláčkova;582786;Brno;3702;Brno-město
36781;Wilsonův les;582786;Brno;3702;Brno-město
36790;Seifertova;582786;Brno;3702;Brno-město
36803;Slunečná;582786;Brno;3702;Brno-město
36811;Sojkova;582786;Brno;3702;Brno-město
36820;Souběžná;582786;Brno;3702;Brno-město
36838;Spálená;582786;Brno;3702;Brno-město
36846;Spojka;582786;Brno;3702;Brno-město
36854;Sportovní nábřeží;582786;Brno;3702;Brno-město
36862;Stará dálnice;582786;Brno;3702;Brno-město
36871;Strážní;582786;Brno;3702;Brno-město
36889;Střelická;582786;Brno;3702;Brno-město
36897;Svahová;582786;Brno;3702;Brno-město
36901;Šemberova;582786;Brno;3702;Brno-město
36919;Šelepova;582786;Brno;3702;Brno-město
36927;Za klášterem;582786;Brno;3702;Brno-město
36935;Špilberk;582786;Brno;3702;Brno-město
36943;Štýřické nábřeží;582786;Brno;3702;Brno-město
36951;Technická;582786;Brno;3702;Brno-město
36960;Za kostelem;582786;Brno;3702;Brno-město
36978;Zelinky;582786;Brno;3702;Brno-město
36986;Tovární;582786;Brno;3702;Brno-město
36994;Živanského;582786;Brno;3702;Brno-město
37001;Traťová;582786;Brno;3702;Brno-město
37010;Travní;582786;Brno;3702;Brno-město
37028;třída Generála Píky;582786;Brno;3702;Brno-město
37036;Tvrdonická;582786;Brno;3702;Brno-město
37044;Tyršův sad;582786;Brno;3702;Brno-město
37052;U Svitavy;582786;Brno;3702;Brno-město
37061;U Antoníčka;582786;Brno;3702;Brno-město
37079;U Křivé borovice;582786;Brno;3702;Brno-město
37087;U Vránova mlýna;582786;Brno;3702;Brno-město
37095;Údolí oddechu;582786;Brno;3702;Brno-město
37109;Žlutá;582786;Brno;3702;Brno-město
37117;V dolině;582786;Brno;3702;Brno-město
37125;Valcha;582786;Brno;3702;Brno-město
37133;Vedlejší;582786;Brno;3702;Brno-město
37141;Veletržní;582786;Brno;3702;Brno-město
37150;Velká Klajdovka;582786;Brno;3702;Brno-město
37168;Věstonická;582786;Brno;3702;Brno-město
37176;Výstaviště;582786;Brno;3702;Brno-město
37184;Žabovřeská;582786;Brno;3702;Brno-město
37192;Žarošická;582786;Brno;3702;Brno-město
37206;Brigádnická;582786;Brno;3702;Brno-město
37214;Křivého;582786;Brno;3702;Brno-město
37222;Náhorní;582786;Brno;3702;Brno-město
37231;Průhon;582786;Brno;3702;Brno-město
660400;Achtelky;582786;Brno;3702;Brno-město
660418;Chironova;582786;Brno;3702;Brno-město
660426;Kolmá;582786;Brno;3702;Brno-město
660434;Řečkovická;582786;Brno;3702;Brno-město
660442;Aloise Havla;582786;Brno;3702;Brno-město
660451;Cikánkova;582786;Brno;3702;Brno-město
660469;Kamelova;582786;Brno;3702;Brno-město
660477;Planinka;582786;Brno;3702;Brno-město
660485;Pod vrškem;582786;Brno;3702;Brno-město
660493;Zámezí;582786;Brno;3702;Brno-město
660507;Šaracova;582786;Brno;3702;Brno-město
660515;Štompil;582786;Brno;3702;Brno-město
660523;Podnikatelská;582786;Brno;3702;Brno-město
660540;Borkovcova;582786;Brno;3702;Brno-město
660558;Drčkova;582786;Brno;3702;Brno-město
660566;Leskauerova;582786;Brno;3702;Brno-město
660574;Otiskova;582786;Brno;3702;Brno-město
660582;Podruhova;582786;Brno;3702;Brno-město
660591;Poslušného;582786;Brno;3702;Brno-město
660604;bratří Sapáků;582786;Brno;3702;Brno-město
660612;Zaoralova;582786;Brno;3702;Brno-město
660621;K sídlišti;582786;Brno;3702;Brno-město
660639;Zlínská;582786;Brno;3702;Brno-město
660647;Rygle;582786;Brno;3702;Brno-město
660655;Jetelová;582786;Brno;3702;Brno-město
660663;Malinová;582786;Brno;3702;Brno-město
660671;Bešůvka;582786;Brno;3702;Brno-město
660680;Jalovcová;582786;Brno;3702;Brno-město
660698;Jehličnatá;582786;Brno;3702;Brno-město
660701;Listnatá;582786;Brno;3702;Brno-město
660710;Lišejníková;582786;Brno;3702;Brno-město
660728;Keřová;582786;Brno;3702;Brno-město
660736;Za hřbitovem;582786;Brno;3702;Brno-město
660744;Za Kněžským hájkem;582786;Brno;3702;Brno-město
660752;Kubánky;582786;Brno;3702;Brno-město
660761;V zahradách;582786;Brno;3702;Brno-město
678970;Za kovárnou;582786;Brno;3702;Brno-město
678996;U kaple;582786;Brno;3702;Brno-město
679011;Majdalenky;582786;Brno;3702;Brno-město
679038;Zdislavina;582786;Brno;3702;Brno-město
679054;Houbařská;582786;Brno;3702;Brno-město
679071;Bylinková;582786;Brno;3702;Brno-město
679097;Podbělová;582786;Brno;3702;Brno-město
679119;Letecká;582786;Brno;3702;Brno-město
679135;Keltská;582786;Brno;3702;Brno-město
679151;Ječmínkova;582786;Brno;3702;Brno-město
679178;Slavomírova;582786;Brno;3702;Brno-město
679194;Santiniho;582786;Brno;3702;Brno-město
679216;Úlehlova;582786;Brno;3702;Brno-město
679232;Calábkova;582786;Brno;3702;Brno-město
679259;bratří Šmardů;582786;Brno;3702;Brno-město
679275;Skandinávská;582786;Brno;3702;Brno-město
687031;Adamcova;582786;Brno;3702;Brno-město
687057;Čekanková;582786;Brno;3702;Brno-město
691291;Žleb;582786;Brno;3702;Brno-město
691305;Šikmá;582786;Brno;3702;Brno-město
691313;Vycházková;582786;Brno;3702;Brno-město
691321;Výholec;582786;Brno;3702;Brno-město
691330;Chochola;582786;Brno;3702;Brno-město
692999;Kníničská;582786;Brno;3702;Brno-město
695149;Rozcestí;582786;Brno;3702;Brno-město
695157;Krušinova;582786;Brno;3702;Brno-město
695165;Midlochova;582786;Brno;3702;Brno-město
695173;U luhu;582786;Brno;3702;Brno-město
695181;Dolní louky;582786;Brno;3702;Brno-město
695190;Fedrova;582786;Brno;3702;Brno-město
695203;Weighartova;582786;Brno;3702;Brno-město
695211;Ivanovických legionářů;582786;Brno;3702;Brno-město
695220;Nad topoly;582786;Brno;3702;Brno-město
695238;Úlehle;582786;Brno;3702;Brno-město
695246;Generála Kadlece;582786;Brno;3702;Brno-město
700002;Písníky;582786;Brno;3702;Brno-město
700011;Závětrná;582786;Brno;3702;Brno-město
700029;K Berce;582786;Brno;3702;Brno-město
700037;Rebovka;582786;Brno;3702;Brno-město
700045;Nad Lískami;582786;Brno;3702;Brno-město
700053;Klarisky;582786;Brno;3702;Brno-město
700061;Vomáčkova;582786;Brno;3702;Brno-město
700070;Junácká;582786;Brno;3702;Brno-město
710121;V Újezdech;582786;Brno;3702;Brno-město
710130;Hrazdírova;582786;Brno;3702;Brno-město
710148;Houškova;582786;Brno;3702;Brno-město
710156;Ambrožova;582786;Brno;3702;Brno-město
710164;Hluboček;582786;Brno;3702;Brno-město
710172;Místní;582786;Brno;3702;Brno-město
710181;Ve Vaňkovce;582786;Brno;3702;Brno-město
710199;Průmyslová;582786;Brno;3702;Brno-město
710202;Těžební;582786;Brno;3702;Brno-město
710211;Švédské valy;582786;Brno;3702;Brno-město
719838;V Kolíbkách;582786;Brno;3702;Brno-město
719846;U Penzionu;582786;Brno;3702;Brno-město
719854;Růženec;582786;Brno;3702;Brno-město
719862;Malý Růženec;582786;Brno;3702;Brno-město
719871;Klokočí;582786;Brno;3702;Brno-město
719889;Velkomoravská;582786;Brno;3702;Brno-město
719897;Bulínova;582786;Brno;3702;Brno-město
719901;Akademická;582786;Brno;3702;Brno-město
719919;Sevřená;582786;Brno;3702;Brno-město
720283;Šikova;582786;Brno;3702;Brno-město
720291;Edisonova;582786;Brno;3702;Brno-město
720305;Novomoravanská;582786;Brno;3702;Brno-město
720313;Blízká;582786;Brno;3702;Brno-město
724955;Kobylnická;582786;Brno;3702;Brno-město
724963;Ponětovická;582786;Brno;3702;Brno-město
724971;Blažovická;582786;Brno;3702;Brno-město
724980;Bučkova;582786;Brno;3702;Brno-město
724998;Pod Červenou skálou;582786;Brno;3702;Brno-město
725005;Porgesova;582786;Brno;3702;Brno-město
731625;Tomečkova;582786;Brno;3702;Brno-město
731633;Panská lícha;582786;Brno;3702;Brno-město
731641;V Polích;582786;Brno;3702;Brno-město
731650;Hřebíčková;582786;Brno;3702;Brno-město
731668;Meduňková;582786;Brno;3702;Brno-město
731676;Jižní svahy;582786;Brno;3702;Brno-město
731684;Horynova;582786;Brno;3702;Brno-město
731692;Hrabalova;582786;Brno;3702;Brno-město
731706;Járy Cimrmana;582786;Brno;3702;Brno-město
736368;Bartolomějská;582786;Brno;3702;Brno-město
736376;Pilařova;582786;Brno;3702;Brno-město
736384;Fojtíkova;582786;Brno;3702;Brno-město
736392;Koreisova;582786;Brno;3702;Brno-město
736406;Widmannova;582786;Brno;3702;Brno-město
736414;Pěnkinova;582786;Brno;3702;Brno-město
736422;Nenovická;582786;Brno;3702;Brno-město
736431;Heřmánková;582786;Brno;3702;Brno-město
736449;Letiště Brno-Tuřany;582786;Brno;3702;Brno-město
736457;park Legionářů;582786;Brno;3702;Brno-město
736465;Májový park;582786;Brno;3702;Brno-město
736473;Těšanská;582786;Brno;3702;Brno-město
736481;Slatinské náměstí;582786;Brno;3702;Brno-město
736490;Kellnerova;582786;Brno;3702;Brno-město
736503;Gusty Blahové;582786;Brno;3702;Brno-město
756717;Holandská;582786;Brno;3702;Brno-město
756725;Železná;582786;Brno;3702;Brno-město
759520;K Nábřeží;582786;Brno;3702;Brno-město
759538;Rozdrojovická;582786;Brno;3702;Brno-město
759546;Oldřišky Keithové;582786;Brno;3702;Brno-město
759554;Londýnské náměstí;582786;Brno;3702;Brno-město
759562;park Richarda Federa;582786;Brno;3702;Brno-město
759571;Révová;582786;Brno;3702;Brno-město
765252;U Mostku;582786;Brno;3702;Brno-město
765261;K Železnici;582786;Brno;3702;Brno-město
765279;Hrázka;582786;Brno;3702;Brno-město
765287;K Babě;582786;Brno;3702;Brno-město
765295;K Rybníku;582786;Brno;3702;Brno-město
765309;Ke Statku;582786;Brno;3702;Brno-město
765317;Ericha Roučky;582786;Brno;3702;Brno-město
765333;Sojčí;582786;Brno;3702;Brno-město
768448;Studentská;582786;Brno;3702;Brno-město
768456;Chudčická;582786;Brno;3702;Brno-město
768464;Chvalovka;582786;Brno;3702;Brno-město
768472;Hlinecká;582786;Brno;3702;Brno-město
768481;Hvozdecká;582786;Brno;3702;Brno-město
768499;Javůrecká;582786;Brno;3702;Brno-město
768502;Kocanovská;582786;Brno;3702;Brno-město
768511;Novodvorská;582786;Brno;3702;Brno-město
768529;Říčanská;582786;Brno;3702;Brno-město
768537;Sentická;582786;Brno;3702;Brno-město
768545;Hradlová;582786;Brno;3702;Brno-město
768553;K Povodí;582786;Brno;3702;Brno-město
768561;Pěstitelská;582786;Brno;3702;Brno-město
768588;Za Hasičkou;582786;Brno;3702;Brno-město
768596;Jaroslava Foglara;582786;Brno;3702;Brno-město
768600;Kavčí;582786;Brno;3702;Brno-město
768618;Křepelčí;582786;Brno;3702;Brno-město
768626;Přírodní;582786;Brno;3702;Brno-město
768634;Vlaštovčí;582786;Brno;3702;Brno-město
768642;Žabí;582786;Brno;3702;Brno-město
772305;Jezerůvky;582786;Brno;3702;Brno-město
772313;Kamenomlýnský most;582786;Brno;3702;Brno-město
772321;Královopolský tunel;582786;Brno;3702;Brno-město
772330;Leknínová;582786;Brno;3702;Brno-město
772348;Metoděje Hoška;582786;Brno;3702;Brno-město
772399;Nadační;582786;Brno;3702;Brno-město
778401;Zderadova;582786;Brno;3702;Brno-město
787736;Hamerláky;582786;Brno;3702;Brno-město
787744;Nové Nivky;582786;Brno;3702;Brno-město
787752;Palachovo náměstí;582786;Brno;3702;Brno-město
787761;Peškova;582786;Brno;3702;Brno-město
797448;Škrobárenská;582786;Brno;3702;Brno-město
798061;Zelinkova;582786;Brno;3702;Brno-město
799491;Sklenářská;582786;Brno;3702;Brno-město
801020;Dělostřelecká;582786;Brno;3702;Brno-město
801038;Firemní;582786;Brno;3702;Brno-město
801046;Maršíkova;582786;Brno;3702;Brno-město
801054;Moutnická;582786;Brno;3702;Brno-město
801062;Na Sedláku;582786;Brno;3702;Brno-město
801071;U Leskavy;582786;Brno;3702;Brno-město
801089;Uhlířova;582786;Brno;3702;Brno-město
804754;Medkova;582786;Brno;3702;Brno-město
804762;Na Buble;582786;Brno;3702;Brno-město
804771;Pluháčkova;582786;Brno;3702;Brno-město
809721;Muškátová;582786;Brno;3702;Brno-město
809730;Na Kopaninách;582786;Brno;3702;Brno-město
810002;Za Parkem;582786;Brno;3702;Brno-město
813516;Palcary;582786;Brno;3702;Brno-město
815071;Honební;582786;Brno;3702;Brno-město
815080;Jedounkova;582786;Brno;3702;Brno-město
815098;Režná;582786;Brno;3702;Brno-město
815101;U Křížku;582786;Brno;3702;Brno-město
860891;Markůvky;582786;Brno;3702;Brno-město
860913;Nad Přehradou;582786;Brno;3702;Brno-město
860930;Ke Káčatům;582786;Brno;3702;Brno-město
860956;Prašnice;582786;Brno;3702;Brno-město
860972;Hliniště;582786;Brno;3702;Brno-město
860999;Vlastimila Pecha;582786;Brno;3702;Brno-město
861014;Pod Mezí;582786;Brno;3702;Brno-město
900231;U Parkové dráhy;582786;Brno;3702;Brno-město
922749;Pod Školou;582786;Brno;3702;Brno-město
1155661;Ulička Václava Havla;582786;Brno;3702;Brno-město
1155725;U Dubu;582786;Brno;3702;Brno-město
1384520;Gustava Broma;582786;Brno;3702;Brno-město
1384546;Jarmily Kurandové;582786;Brno;3702;Brno-město
1384562;Vlasty Fialové;582786;Brno;3702;Brno-město
1384589;Firkušného;582786;Brno;3702;Brno-město
1384601;Moskalykova;582786;Brno;3702;Brno-město
1384627;Menšíkova;582786;Brno;3702;Brno-město
1384643;Podkomorská;582786;Brno;3702;Brno-město
1384660;Kotoulky;582786;Brno;3702;Brno-město
1384686;K Jelenici;582786;Brno;3702;Brno-město
1384708;Čihadla;582786;Brno;3702;Brno-město
1384724;K Jezerům;582786;Brno;3702;Brno-město
1384741;Výmlatiště;582786;Brno;3702;Brno-město
1384767;Kigginsova;582786;Brno;3702;Brno-město
1384783;Brněnky;582786;Brno;3702;Brno-město
1384805;Sedlička;582786;Brno;3702;Brno-město
1384821;Nad Cihelnou;582786;Brno;3702;Brno-město
1384848;Remízky;582786;Brno;3702;Brno-město
1384864;K Lávce;582786;Brno;3702;Brno-město
1588681;Manželů Suchých;582786;Brno;3702;Brno-město
1588702;Bezinková;582786;Brno;3702;Brno-město
1588729;park Elišky Suché;582786;Brno;3702;Brno-město
1798227;Horní náměstí;582786;Brno;3702;Brno-město
1798243;Karla Kryla;582786;Brno;3702;Brno-město
1798260;Kyselkova;582786;Brno;3702;Brno-město
2006499;Kalová;582786;Brno;3702;Brno-město
2006511;Kumpoštova;582786;Brno;3702;Brno-město
2006537;Miry Figarové;582786;Brno;3702;Brno-město
2006758;Psotova;582786;Brno;3702;Brno-město
2006774;Kožíkova;582786;Brno;3702;Brno-město
2302411;Lažanská;582786;Brno;3702;Brno-město
2302438;Na Rybízárně;582786;Brno;3702;Brno-město
2302454;Bratří Ocelků;582786;Brno;3702;Brno-město
2302471;Hapalův park;582786;Brno;3702;Brno-město
2302608;Milonická;582786;Brno;3702;Brno-město
2494035;Vlněna;582786;Brno;3702;Brno-město
2494051;U Radaru;582786;Brno;3702;Brno-město
2514702;ulička Kurta Gödela;582786;Brno;3702;Brno-město
2514729;Ke Špici;582786;Brno;3702;Brno-město
2514834;Grunty;582786;Brno;3702;Brno-město
2514851;Aviatická;582786;Brno;3702;Brno-město
2586410;Piňosova;582786;Brno;3702;Brno-město
2586436;park Stanislava Krátkého;582786;Brno;3702;Brno-město
2680831;náměstí Ludvíka Kundery;582786;Brno;3702;Brno-město
2760398;Martinelliho;582786;Brno;3702;Brno-město
2760746;Jerlínová;582786;Brno;3702;Brno-město
2760762;Elišky Junkové;582786;Brno;3702;Brno-město
2830388;Tomáše Krumla;582786;Brno;3702;Brno-město
2830400;Ondřeje Sekory;582786;Brno;3702;Brno-město
2830582;Slavomila Janáčka;582786;Brno;3702;Brno-město
2830787;park Danuše Muzikářové;582786;Brno;3702;Brno-město
2830809;parčík generála Miloše Knorra;582786;Brno;3702;Brno-město
2830841;Hvězdička-park Eugena Horvátha;582786;Brno;3702;Brno-město
3029867;Placzkova;582786;Brno;3702;Brno-město
3031225;Fuchsova;582786;Brno;3702;Brno-město
3031241;Ke Koupališti;582786;Brno;3702;Brno-město
3031268;Jižní;582786;Brno;3702;Brno-město
3031284;Morávkova;582786;Brno;3702;Brno-město
3031306;park Mariacela;582786;Brno;3702;Brno-město
